
==================================================================
TEST QUERY: SELECT * FROM huge_users JOIN huge_transactions ON huge_users.id = huge_transactions.user_id
------------------------------------------------------------------
Optimizer is processing heuristics and DP...

OPTIMAL PHYSICAL PLAN (Tree):

JOIN SEQUENCE (Order of Operations):
  Join 1: [huge_transactions] X [huge_users] ON huge_transactions.user_id = huge_users.id (MergeJoin)

Estimated Cost: 3000
Resulting Tuple Size: 500000
Best Algorithm Selected: Merge

--- EXECUTION ENGINE RESULTS ---
huge_transactions.amount	huge_transactions.tx_id	huge_transactions.user_id	huge_users.id	huge_users.region	
202	97392	97393	97393	Region43	
203	97393	97394	97394	Region44	
204	97394	97395	97395	Region45	
205	97395	97396	97396	Region46	
206	97396	97397	97397	Region47	
207	97397	97398	97398	Region48	
208	97398	97399	97399	Region49	
209	97399	97400	97400	Region0	
210	97400	97401	97401	Region1	
211	97401	97402	97402	Region2	
212	97402	97403	97403	Region3	
213	97403	97404	97404	Region4	
214	97404	97405	97405	Region5	
215	97405	97406	97406	Region6	
216	97406	97407	97407	Region7	
217	97407	97408	97408	Region8	
218	97408	97409	97409	Region9	
219	97409	97410	97410	Region10	
220	97410	97411	97411	Region11	
221	97411	97412	97412	Region12	
222	97412	97413	97413	Region13	
223	97413	97414	97414	Region14	
224	97414	97415	97415	Region15	
225	97415	97416	97416	Region16	
226	97416	97417	97417	Region17	
227	97417	97418	97418	Region18	
228	97418	97419	97419	Region19	
229	97419	97420	97420	Region20	
230	97420	97421	97421	Region21	
231	97421	97422	97422	Region22	
232	97422	97423	97423	Region23	
233	97423	97424	97424	Region24	
234	97424	97425	97425	Region25	
235	97425	97426	97426	Region26	
236	97426	97427	97427	Region27	
237	97427	97428	97428	Region28	
238	97428	97429	97429	Region29	
239	97429	97430	97430	Region30	
240	97430	97431	97431	Region31	
241	97431	97432	97432	Region32	
242	97432	97433	97433	Region33	
243	97433	97434	97434	Region34	
244	97434	97435	97435	Region35	
245	97435	97436	97436	Region36	
246	97436	97437	97437	Region37	
247	97437	97438	97438	Region38	
248	97438	97439	97439	Region39	
249	97439	97440	97440	Region40	
250	97440	97441	97441	Region41	
251	97441	97442	97442	Region42	
252	97442	97443	97443	Region43	
253	97443	97444	97444	Region44	
254	97444	97445	97445	Region45	
255	97445	97446	97446	Region46	
256	97446	97447	97447	Region47	
257	97447	97448	97448	Region48	
258	97448	97449	97449	Region49	
259	97449	97450	97450	Region0	
260	97450	97451	97451	Region1	
261	97451	97452	97452	Region2	
262	97452	97453	97453	Region3	
263	97453	97454	97454	Region4	
264	97454	97455	97455	Region5	
265	97455	97456	97456	Region6	
266	97456	97457	97457	Region7	
267	97457	97458	97458	Region8	
268	97458	97459	97459	Region9	
269	97459	97460	97460	Region10	
270	97460	97461	97461	Region11	
271	97461	97462	97462	Region12	
272	97462	97463	97463	Region13	
273	97463	97464	97464	Region14	
274	97464	97465	97465	Region15	
275	97465	97466	97466	Region16	
276	97466	97467	97467	Region17	
277	97467	97468	97468	Region18	
278	97468	97469	97469	Region19	
279	97469	97470	97470	Region20	
280	97470	97471	97471	Region21	
281	97471	97472	97472	Region22	
282	97472	97473	97473	Region23	
283	97473	97474	97474	Region24	
284	97474	97475	97475	Region25	
285	97475	97476	97476	Region26	
286	97476	97477	97477	Region27	
287	97477	97478	97478	Region28	
288	97478	97479	97479	Region29	
289	97479	97480	97480	Region30	
290	97480	97481	97481	Region31	
291	97481	97482	97482	Region32	
292	97482	97483	97483	Region33	
293	97483	97484	97484	Region34	
294	97484	97485	97485	Region35	
295	97485	97486	97486	Region36	
296	97486	97487	97487	Region37	
297	97487	97488	97488	Region38	
298	97488	97489	97489	Region39	
299	97489	97490	97490	Region40	
300	97490	97491	97491	Region41	
301	97491	97492	97492	Region42	
302	97492	97493	97493	Region43	
303	97493	97494	97494	Region44	
304	97494	97495	97495	Region45	
305	97495	97496	97496	Region46	
306	97496	97497	97497	Region47	
307	97497	97498	97498	Region48	
308	97498	97499	97499	Region49	
309	97499	97500	97500	Region0	
310	97500	97501	97501	Region1	
311	97501	97502	97502	Region2	
312	97502	97503	97503	Region3	
313	97503	97504	97504	Region4	
314	97504	97505	97505	Region5	
315	97505	97506	97506	Region6	
316	97506	97507	97507	Region7	
317	97507	97508	97508	Region8	
318	97508	97509	97509	Region9	
319	97509	97510	97510	Region10	
320	97510	97511	97511	Region11	
321	97511	97512	97512	Region12	
322	97512	97513	97513	Region13	
323	97513	97514	97514	Region14	
324	97514	97515	97515	Region15	
325	97515	97516	97516	Region16	
326	97516	97517	97517	Region17	
327	97517	97518	97518	Region18	
328	97518	97519	97519	Region19	
329	97519	97520	97520	Region20	
330	97520	97521	97521	Region21	
331	97521	97522	97522	Region22	
332	97522	97523	97523	Region23	
333	97523	97524	97524	Region24	
334	97524	97525	97525	Region25	
335	97525	97526	97526	Region26	
336	97526	97527	97527	Region27	
337	97527	97528	97528	Region28	
338	97528	97529	97529	Region29	
339	97529	97530	97530	Region30	
340	97530	97531	97531	Region31	
341	97531	97532	97532	Region32	
342	97532	97533	97533	Region33	
343	97533	97534	97534	Region34	
344	97534	97535	97535	Region35	
345	97535	97536	97536	Region36	
346	97536	97537	97537	Region37	
347	97537	97538	97538	Region38	
348	97538	97539	97539	Region39	
349	97539	97540	97540	Region40	
350	97540	97541	97541	Region41	
351	97541	97542	97542	Region42	
352	97542	97543	97543	Region43	
353	97543	97544	97544	Region44	
354	97544	97545	97545	Region45	
355	97545	97546	97546	Region46	
356	97546	97547	97547	Region47	
357	97547	97548	97548	Region48	
358	97548	97549	97549	Region49	
359	97549	97550	97550	Region0	
360	97550	97551	97551	Region1	
361	97551	97552	97552	Region2	
362	97552	97553	97553	Region3	
363	97553	97554	97554	Region4	
364	97554	97555	97555	Region5	
365	97555	97556	97556	Region6	
366	97556	97557	97557	Region7	
367	97557	97558	97558	Region8	
368	97558	97559	97559	Region9	
369	97559	97560	97560	Region10	
370	97560	97561	97561	Region11	
371	97561	97562	97562	Region12	
372	97562	97563	97563	Region13	
373	97563	97564	97564	Region14	
374	97564	97565	97565	Region15	
375	97565	97566	97566	Region16	
376	97566	97567	97567	Region17	
377	97567	97568	97568	Region18	
378	97568	97569	97569	Region19	
379	97569	97570	97570	Region20	
380	97570	97571	97571	Region21	
381	97571	97572	97572	Region22	
382	97572	97573	97573	Region23	
383	97573	97574	97574	Region24	
384	97574	97575	97575	Region25	
385	97575	97576	97576	Region26	
386	97576	97577	97577	Region27	
387	97577	97578	97578	Region28	
388	97578	97579	97579	Region29	
389	97579	97580	97580	Region30	
390	97580	97581	97581	Region31	
391	97581	97582	97582	Region32	
392	97582	97583	97583	Region33	
393	97583	97584	97584	Region34	
394	97584	97585	97585	Region35	
395	97585	97586	97586	Region36	
396	97586	97587	97587	Region37	
397	97587	97588	97588	Region38	
398	97588	97589	97589	Region39	
399	97589	97590	97590	Region40	
400	97590	97591	97591	Region41	
401	97591	97592	97592	Region42	
402	97592	97593	97593	Region43	
403	97593	97594	97594	Region44	
404	97594	97595	97595	Region45	
405	97595	97596	97596	Region46	
406	97596	97597	97597	Region47	
407	97597	97598	97598	Region48	
408	97598	97599	97599	Region49	
409	97599	97600	97600	Region0	
410	97600	97601	97601	Region1	
411	97601	97602	97602	Region2	
412	97602	97603	97603	Region3	
413	97603	97604	97604	Region4	
414	97604	97605	97605	Region5	
415	97605	97606	97606	Region6	
416	97606	97607	97607	Region7	
417	97607	97608	97608	Region8	
418	97608	97609	97609	Region9	
419	97609	97610	97610	Region10	
420	97610	97611	97611	Region11	
421	97611	97612	97612	Region12	
422	97612	97613	97613	Region13	
423	97613	97614	97614	Region14	
424	97614	97615	97615	Region15	
425	97615	97616	97616	Region16	
426	97616	97617	97617	Region17	
427	97617	97618	97618	Region18	
428	97618	97619	97619	Region19	
429	97619	97620	97620	Region20	
430	97620	97621	97621	Region21	
431	97621	97622	97622	Region22	
432	97622	97623	97623	Region23	
433	97623	97624	97624	Region24	
434	97624	97625	97625	Region25	
435	97625	97626	97626	Region26	
436	97626	97627	97627	Region27	
437	97627	97628	97628	Region28	
438	97628	97629	97629	Region29	
439	97629	97630	97630	Region30	
440	97630	97631	97631	Region31	
441	97631	97632	97632	Region32	
442	97632	97633	97633	Region33	
443	97633	97634	97634	Region34	
444	97634	97635	97635	Region35	
445	97635	97636	97636	Region36	
446	97636	97637	97637	Region37	
447	97637	97638	97638	Region38	
448	97638	97639	97639	Region39	
449	97639	97640	97640	Region40	
450	97640	97641	97641	Region41	
451	97641	97642	97642	Region42	
452	97642	97643	97643	Region43	
453	97643	97644	97644	Region44	
454	97644	97645	97645	Region45	
455	97645	97646	97646	Region46	
456	97646	97647	97647	Region47	
457	97647	97648	97648	Region48	
458	97648	97649	97649	Region49	
459	97649	97650	97650	Region0	
460	97650	97651	97651	Region1	
461	97651	97652	97652	Region2	
462	97652	97653	97653	Region3	
463	97653	97654	97654	Region4	
464	97654	97655	97655	Region5	
465	97655	97656	97656	Region6	
466	97656	97657	97657	Region7	
467	97657	97658	97658	Region8	
468	97658	97659	97659	Region9	
469	97659	97660	97660	Region10	
470	97660	97661	97661	Region11	
471	97661	97662	97662	Region12	
472	97662	97663	97663	Region13	
473	97663	97664	97664	Region14	
474	97664	97665	97665	Region15	
475	97665	97666	97666	Region16	
476	97666	97667	97667	Region17	
477	97667	97668	97668	Region18	
478	97668	97669	97669	Region19	
479	97669	97670	97670	Region20	
480	97670	97671	97671	Region21	
481	97671	97672	97672	Region22	
482	97672	97673	97673	Region23	
483	97673	97674	97674	Region24	
484	97674	97675	97675	Region25	
485	97675	97676	97676	Region26	
486	97676	97677	97677	Region27	
487	97677	97678	97678	Region28	
488	97678	97679	97679	Region29	
489	97679	97680	97680	Region30	
490	97680	97681	97681	Region31	
491	97681	97682	97682	Region32	
492	97682	97683	97683	Region33	
493	97683	97684	97684	Region34	
494	97684	97685	97685	Region35	
495	97685	97686	97686	Region36	
496	97686	97687	97687	Region37	
497	97687	97688	97688	Region38	
498	97688	97689	97689	Region39	
499	97689	97690	97690	Region40	
500	97690	97691	97691	Region41	
501	97691	97692	97692	Region42	
502	97692	97693	97693	Region43	
503	97693	97694	97694	Region44	
504	97694	97695	97695	Region45	
505	97695	97696	97696	Region46	
506	97696	97697	97697	Region47	
507	97697	97698	97698	Region48	
508	97698	97699	97699	Region49	
509	97699	97700	97700	Region0	
510	97700	97701	97701	Region1	
511	97701	97702	97702	Region2	
512	97702	97703	97703	Region3	
513	97703	97704	97704	Region4	
514	97704	97705	97705	Region5	
515	97705	97706	97706	Region6	
516	97706	97707	97707	Region7	
517	97707	97708	97708	Region8	
518	97708	97709	97709	Region9	
519	97709	97710	97710	Region10	
520	97710	97711	97711	Region11	
521	97711	97712	97712	Region12	
522	97712	97713	97713	Region13	
523	97713	97714	97714	Region14	
524	97714	97715	97715	Region15	
525	97715	97716	97716	Region16	
526	97716	97717	97717	Region17	
527	97717	97718	97718	Region18	
528	97718	97719	97719	Region19	
529	97719	97720	97720	Region20	
530	97720	97721	97721	Region21	
531	97721	97722	97722	Region22	
532	97722	97723	97723	Region23	
533	97723	97724	97724	Region24	
534	97724	97725	97725	Region25	
535	97725	97726	97726	Region26	
536	97726	97727	97727	Region27	
537	97727	97728	97728	Region28	
538	97728	97729	97729	Region29	
539	97729	97730	97730	Region30	
540	97730	97731	97731	Region31	
541	97731	97732	97732	Region32	
542	97732	97733	97733	Region33	
543	97733	97734	97734	Region34	
544	97734	97735	97735	Region35	
545	97735	97736	97736	Region36	
546	97736	97737	97737	Region37	
547	97737	97738	97738	Region38	
548	97738	97739	97739	Region39	
549	97739	97740	97740	Region40	
550	97740	97741	97741	Region41	
551	97741	97742	97742	Region42	
552	97742	97743	97743	Region43	
553	97743	97744	97744	Region44	
554	97744	97745	97745	Region45	
555	97745	97746	97746	Region46	
556	97746	97747	97747	Region47	
557	97747	97748	97748	Region48	
558	97748	97749	97749	Region49	
559	97749	97750	97750	Region0	
560	97750	97751	97751	Region1	
561	97751	97752	97752	Region2	
562	97752	97753	97753	Region3	
563	97753	97754	97754	Region4	
564	97754	97755	97755	Region5	
565	97755	97756	97756	Region6	
566	97756	97757	97757	Region7	
567	97757	97758	97758	Region8	
568	97758	97759	97759	Region9	
569	97759	97760	97760	Region10	
570	97760	97761	97761	Region11	
571	97761	97762	97762	Region12	
572	97762	97763	97763	Region13	
573	97763	97764	97764	Region14	
574	97764	97765	97765	Region15	
575	97765	97766	97766	Region16	
576	97766	97767	97767	Region17	
577	97767	97768	97768	Region18	
578	97768	97769	97769	Region19	
579	97769	97770	97770	Region20	
580	97770	97771	97771	Region21	
581	97771	97772	97772	Region22	
582	97772	97773	97773	Region23	
583	97773	97774	97774	Region24	
584	97774	97775	97775	Region25	
585	97775	97776	97776	Region26	
586	97776	97777	97777	Region27	
587	97777	97778	97778	Region28	
588	97778	97779	97779	Region29	
589	97779	97780	97780	Region30	
590	97780	97781	97781	Region31	
591	97781	97782	97782	Region32	
592	97782	97783	97783	Region33	
593	97783	97784	97784	Region34	
594	97784	97785	97785	Region35	
595	97785	97786	97786	Region36	
596	97786	97787	97787	Region37	
597	97787	97788	97788	Region38	
598	97788	97789	97789	Region39	
599	97789	97790	97790	Region40	
600	97790	97791	97791	Region41	
601	97791	97792	97792	Region42	
602	97792	97793	97793	Region43	
603	97793	97794	97794	Region44	
604	97794	97795	97795	Region45	
605	97795	97796	97796	Region46	
606	97796	97797	97797	Region47	
607	97797	97798	97798	Region48	
608	97798	97799	97799	Region49	
609	97799	97800	97800	Region0	
610	97800	97801	97801	Region1	
611	97801	97802	97802	Region2	
612	97802	97803	97803	Region3	
613	97803	97804	97804	Region4	
614	97804	97805	97805	Region5	
615	97805	97806	97806	Region6	
616	97806	97807	97807	Region7	
617	97807	97808	97808	Region8	
618	97808	97809	97809	Region9	
619	97809	97810	97810	Region10	
620	97810	97811	97811	Region11	
621	97811	97812	97812	Region12	
622	97812	97813	97813	Region13	
623	97813	97814	97814	Region14	
624	97814	97815	97815	Region15	
625	97815	97816	97816	Region16	
626	97816	97817	97817	Region17	
627	97817	97818	97818	Region18	
628	97818	97819	97819	Region19	
629	97819	97820	97820	Region20	
630	97820	97821	97821	Region21	
631	97821	97822	97822	Region22	
632	97822	97823	97823	Region23	
633	97823	97824	97824	Region24	
634	97824	97825	97825	Region25	
635	97825	97826	97826	Region26	
636	97826	97827	97827	Region27	
637	97827	97828	97828	Region28	
638	97828	97829	97829	Region29	
639	97829	97830	97830	Region30	
640	97830	97831	97831	Region31	
641	97831	97832	97832	Region32	
642	97832	97833	97833	Region33	
643	97833	97834	97834	Region34	
644	97834	97835	97835	Region35	
645	97835	97836	97836	Region36	
646	97836	97837	97837	Region37	
647	97837	97838	97838	Region38	
648	97838	97839	97839	Region39	
649	97839	97840	97840	Region40	
650	97840	97841	97841	Region41	
651	97841	97842	97842	Region42	
652	97842	97843	97843	Region43	
653	97843	97844	97844	Region44	
654	97844	97845	97845	Region45	
655	97845	97846	97846	Region46	
656	97846	97847	97847	Region47	
657	97847	97848	97848	Region48	
658	97848	97849	97849	Region49	
659	97849	97850	97850	Region0	
660	97850	97851	97851	Region1	
661	97851	97852	97852	Region2	
662	97852	97853	97853	Region3	
663	97853	97854	97854	Region4	
664	97854	97855	97855	Region5	
665	97855	97856	97856	Region6	
666	97856	97857	97857	Region7	
667	97857	97858	97858	Region8	
668	97858	97859	97859	Region9	
669	97859	97860	97860	Region10	
670	97860	97861	97861	Region11	
671	97861	97862	97862	Region12	
672	97862	97863	97863	Region13	
673	97863	97864	97864	Region14	
674	97864	97865	97865	Region15	
675	97865	97866	97866	Region16	
676	97866	97867	97867	Region17	
677	97867	97868	97868	Region18	
678	97868	97869	97869	Region19	
679	97869	97870	97870	Region20	
680	97870	97871	97871	Region21	
681	97871	97872	97872	Region22	
682	97872	97873	97873	Region23	
683	97873	97874	97874	Region24	
684	97874	97875	97875	Region25	
685	97875	97876	97876	Region26	
686	97876	97877	97877	Region27	
687	97877	97878	97878	Region28	
688	97878	97879	97879	Region29	
689	97879	97880	97880	Region30	
690	97880	97881	97881	Region31	
691	97881	97882	97882	Region32	
692	97882	97883	97883	Region33	
693	97883	97884	97884	Region34	
694	97884	97885	97885	Region35	
695	97885	97886	97886	Region36	
696	97886	97887	97887	Region37	
697	97887	97888	97888	Region38	
698	97888	97889	97889	Region39	
699	97889	97890	97890	Region40	
700	97890	97891	97891	Region41	
701	97891	97892	97892	Region42	
702	97892	97893	97893	Region43	
703	97893	97894	97894	Region44	
704	97894	97895	97895	Region45	
705	97895	97896	97896	Region46	
706	97896	97897	97897	Region47	
707	97897	97898	97898	Region48	
708	97898	97899	97899	Region49	
709	97899	97900	97900	Region0	
710	97900	97901	97901	Region1	
711	97901	97902	97902	Region2	
712	97902	97903	97903	Region3	
713	97903	97904	97904	Region4	
714	97904	97905	97905	Region5	
715	97905	97906	97906	Region6	
716	97906	97907	97907	Region7	
717	97907	97908	97908	Region8	
718	97908	97909	97909	Region9	
719	97909	97910	97910	Region10	
720	97910	97911	97911	Region11	
721	97911	97912	97912	Region12	
722	97912	97913	97913	Region13	
723	97913	97914	97914	Region14	
724	97914	97915	97915	Region15	
725	97915	97916	97916	Region16	
726	97916	97917	97917	Region17	
727	97917	97918	97918	Region18	
728	97918	97919	97919	Region19	
729	97919	97920	97920	Region20	
730	97920	97921	97921	Region21	
731	97921	97922	97922	Region22	
732	97922	97923	97923	Region23	
733	97923	97924	97924	Region24	
734	97924	97925	97925	Region25	
735	97925	97926	97926	Region26	
736	97926	97927	97927	Region27	
737	97927	97928	97928	Region28	
738	97928	97929	97929	Region29	
739	97929	97930	97930	Region30	
740	97930	97931	97931	Region31	
741	97931	97932	97932	Region32	
742	97932	97933	97933	Region33	
743	97933	97934	97934	Region34	
744	97934	97935	97935	Region35	
745	97935	97936	97936	Region36	
746	97936	97937	97937	Region37	
747	97937	97938	97938	Region38	
748	97938	97939	97939	Region39	
749	97939	97940	97940	Region40	
750	97940	97941	97941	Region41	
751	97941	97942	97942	Region42	
752	97942	97943	97943	Region43	
753	97943	97944	97944	Region44	
754	97944	97945	97945	Region45	
755	97945	97946	97946	Region46	
756	97946	97947	97947	Region47	
757	97947	97948	97948	Region48	
758	97948	97949	97949	Region49	
759	97949	97950	97950	Region0	
760	97950	97951	97951	Region1	
761	97951	97952	97952	Region2	
762	97952	97953	97953	Region3	
763	97953	97954	97954	Region4	
